id,user_type_id,access_menu_left_sub_id,active,created_by,created,modified
376,4,72,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
377,4,73,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
378,4,74,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
379,4,75,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
380,4,76,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
381,5,1,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
382,5,2,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
383,5,3,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
384,5,4,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
385,5,5,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
386,5,6,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
387,5,7,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
388,5,8,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
389,5,9,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
390,5,10,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
391,5,11,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
392,5,12,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
393,5,13,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
394,5,14,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
395,5,15,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
396,5,16,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
397,5,17,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
398,5,18,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
399,5,19,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
400,5,20,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
401,5,21,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
402,5,22,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
403,5,23,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
404,5,24,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
405,5,25,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
406,5,26,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
407,5,27,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
408,5,28,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
409,5,29,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
410,5,30,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
411,5,31,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
412,5,32,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
413,5,33,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
414,5,34,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
415,5,35,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
416,5,36,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
417,5,37,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
418,5,38,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
419,5,39,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
420,5,40,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
421,5,41,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
422,5,42,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
423,5,43,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
424,5,44,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
425,5,45,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
426,5,46,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
427,5,47,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
428,5,48,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
429,5,49,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
430,5,50,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
431,5,51,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
432,5,52,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
433,5,53,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
434,5,54,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
435,5,55,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
436,5,56,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
437,5,57,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
438,5,58,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
439,5,59,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
440,5,60,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
441,5,61,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
442,5,62,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
443,5,63,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
444,5,64,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
445,5,65,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
446,5,66,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
447,5,67,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
448,5,68,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
449,5,69,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
450,5,70,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
451,5,71,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
452,5,72,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
453,5,73,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
454,5,74,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
455,5,75,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
456,5,76,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
457,6,1,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
458,6,2,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
459,6,3,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
460,6,4,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
461,6,5,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
462,6,6,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
463,6,7,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
464,6,8,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
465,6,9,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
466,6,10,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
467,6,11,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
468,6,12,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
469,6,13,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
470,6,14,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
471,6,15,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
472,6,16,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
473,6,17,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
474,6,18,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
475,6,19,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
476,6,20,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
477,6,21,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
478,6,22,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
479,6,23,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
480,6,24,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
481,6,25,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
482,6,26,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
483,6,27,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
484,6,28,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
485,6,29,1,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
486,6,30,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
487,6,31,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
488,6,32,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
489,6,33,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
490,6,34,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
491,6,35,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
492,6,36,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
493,6,37,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
494,6,38,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
495,6,39,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
496,6,40,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
497,6,41,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
498,6,42,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
499,6,43,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
500,6,44,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
501,6,45,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
502,6,46,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
503,6,47,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
504,6,48,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
505,6,49,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
506,6,50,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
507,6,51,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
508,6,52,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
509,6,53,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
510,6,54,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
511,6,55,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
512,6,56,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
513,6,57,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
514,6,58,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
515,6,59,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
516,6,60,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
517,6,61,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
518,6,62,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
519,6,63,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
520,6,64,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
521,6,65,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
522,6,66,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
523,6,67,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
524,6,68,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
525,6,69,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
526,6,70,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
527,6,71,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
528,6,72,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
529,6,73,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
530,6,74,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
531,6,75,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
532,6,76,0,413047,2019-03-24 00:00:00,2019-03-24 00:00:00
